"ano";"cod_mun";"homicidio";"suicidio";"armas";"drogas";"alcool"
"2507205";2012;250720;0;0;0;0;0
"2507305";2012;250730;0;0;0;0;1
"2507405";2012;250740;0;0;0;0;0
"2507505";2012;250750;555;0;4;3;89
"2507605";2012;250760;4;0;0;0;0
"2507706";2012;250770;0;0;0;0;0
"2507806";2012;250780;1;0;0;0;0
"2507905";2012;250790;2;0;0;0;0
"2508005";2012;250800;1;0;0;0;0
"2508105";2012;250810;0;0;0;0;0
"2508205";2012;250820;1;0;0;0;3
"2508305";2012;250830;7;0;0;0;0
"2508405";2012;250840;0;0;0;0;0
"2508506";2012;250850;0;0;0;0;0
"2508556";2012;250855;1;0;0;0;0
"2508606";2012;250860;6;0;0;0;0
"2508705";2012;250870;2;0;0;0;0
"2508805";2012;250880;0;0;0;0;0
"2508905";2012;250890;14;0;0;0;4
"2509005";2012;250900;3;0;1;0;0
"2509055";2012;250905;4;0;0;0;1
"2509105";2012;250910;18;0;0;0;3
"2509155";2012;250915;1;0;0;0;0
"2509205";2012;250920;3;0;0;0;0
"2509306";2012;250930;1;0;0;0;0
"2509335";2012;250933;1;0;0;0;0
"2509375";2012;250937;0;0;0;0;0
"2509395";2012;250939;0;0;0;0;0
"2509406";2012;250940;1;0;0;0;0
"2509505";2012;250950;1;0;0;0;0
"2509605";2012;250960;0;0;0;0;0
"2509705";2012;250970;4;0;0;0;4
"2509805";2012;250980;1;0;0;0;1
"2509905";2012;250990;2;0;0;0;1
"2510005";2012;251000;0;0;0;0;0
"2510106";2012;251010;3;0;0;0;0
"2510206";2012;251020;0;0;0;0;1
"2510305";2012;251030;1;0;0;0;0
"2510405";2012;251040;0;0;0;0;0
"2510505";2012;251050;0;0;0;0;0
"2510605";2012;251060;2;0;0;0;0
"2510654";2012;251065;0;0;0;0;0
"2510704";2012;251070;0;0;0;0;0
"2510805";2012;251080;75;0;2;2;22
"2510905";2012;251090;0;0;0;0;0
"2511006";2012;251100;0;0;0;0;1
"2511105";2012;251110;2;0;0;0;0
"2511205";2012;251120;5;0;0;1;10
"2511305";2012;251130;1;0;0;0;2
"2511405";2012;251140;1;0;0;0;5
"2511505";2012;251150;2;0;0;0;0
"2511605";2012;251160;0;0;0;0;0
"2511705";2012;251170;1;0;0;0;0
"2511805";2012;251180;1;0;0;0;1
"2511906";2012;251190;4;0;0;0;1
"2512005";2012;251200;4;0;0;0;0
"2512035";2012;251203;1;0;1;0;1
"2512075";2012;251207;0;0;0;0;0
"2512105";2012;251210;2;0;0;0;4
"2512205";2012;251220;1;0;0;0;1
"2512305";2012;251230;3;0;0;0;4
"2512405";2012;251240;3;0;0;0;0
"2512505";2012;251250;5;0;0;0;3
"2512605";2012;251260;0;0;0;0;0
"2512706";2012;251270;3;0;0;0;0
"2512725";2012;251272;0;0;0;0;0
"2512745";2012;251274;1;0;0;0;0
"2512756";2012;251275;0;0;0;0;0
"2512765";2012;251276;1;0;0;0;1
"2512785";2012;251278;0;0;0;0;0
"2512806";2012;251280;0;0;0;0;0
"2512905";2012;251290;10;0;0;0;3
"2513005";2012;251300;0;0;0;0;0
"2513105";2012;251310;1;0;0;0;1
"2513155";2012;251315;1;0;0;0;0
"2513205";2012;251320;0;0;0;0;0
"2513305";2012;251330;0;0;0;0;0
"2513355";2012;251335;1;0;0;0;0
"2513405";2012;251340;1;0;0;1;0
"2513506";2012;251350;2;0;1;0;0
"2513606";2012;251360;1;0;0;0;0
"2513655";2012;251365;0;0;0;0;0
"2513705";2012;251370;129;0;0;0;21
"2513805";2012;251380;0;0;0;0;0
"2513855";2012;251385;0;0;0;0;0
"2513905";2012;251390;12;0;0;0;3
"2513925";2012;251392;0;0;0;0;0
"2513945";2012;251394;0;0;0;0;0
"2513965";2012;251396;0;0;0;0;0
"2513986";2012;251398;0;0;0;0;0
"2514005";2012;251400;0;0;0;0;0
"2514105";2012;251410;1;0;0;0;0
"2514205";2012;251420;0;0;0;0;2
"2514306";2012;251430;0;0;0;0;0
"2514406";2012;251440;0;0;0;0;0
"2514455";2012;251445;1;0;0;0;1
"2514505";2012;251450;1;0;1;0;0
"2514555";2012;251455;0;0;0;0;1
"2514604";2012;251460;0;0;0;0;0
"2514655";2012;251465;0;0;0;0;0
"2514705";2012;251470;0;0;0;1;0
"2514805";2012;251480;1;0;0;0;0
"2514905";2012;251490;0;0;0;0;1
"2515006";2012;251500;4;0;0;0;0
"2515106";2012;251510;3;0;0;0;0
"2515205";2012;251520;1;0;0;0;0
"2515305";2012;251530;17;0;0;0;7
"2515405";2012;251540;1;0;0;0;0
"2515505";2012;251550;3;0;0;0;0
"2515605";2012;251560;0;0;0;0;1
"2515705";2012;251570;0;0;0;0;0
"2515805";2012;251580;0;0;0;0;0
"2515905";2012;251590;0;0;0;0;0
"2515935";2012;251593;0;0;0;0;0
"2515975";2012;251597;5;0;0;0;1
"2516005";2012;251600;5;0;0;0;0
"2516105";2012;251610;2;0;0;0;0
"2516155";2012;251615;0;0;0;0;0
"2516205";2012;251620;9;0;1;2;20
"2516305";2012;251630;4;0;0;0;3
"2516405";2012;251640;2;0;0;0;0
"2516505";2012;251650;0;0;0;0;0
"2516605";2012;251660;1;0;0;0;0
"2516705";2012;251670;1;0;0;0;3
"2516756";2012;251675;0;0;0;0;0
"2516806";2012;251680;1;0;0;0;0
"2516906";2012;251690;6;0;0;0;2
"2517005";2012;251700;1;0;0;0;0
"2517105";2012;251710;1;0;0;0;0
"2517205";2012;251720;0;0;0;0;0
"2517405";2012;251740;0;0;0;0;0
"2600056";2012;260005;32;0;0;0;1
"2600106";2012;260010;5;0;0;0;7
"2600205";2012;260020;1;0;0;0;1
"2600305";2012;260030;9;0;0;0;5
"2600405";2012;260040;6;0;0;0;2
"2600505";2012;260050;15;0;1;0;3
"2600605";2012;260060;4;0;0;0;3
"2600705";2012;260070;15;0;0;0;3
"2600805";2012;260080;4;0;0;0;5
"2600905";2012;260090;9;0;0;0;6
"2601005";2012;260100;1;0;0;0;1
"2601055";2012;260105;4;0;0;1;5
"2601105";2012;260110;19;0;0;0;17
"2601205";2012;260120;21;0;0;0;11
"2601305";2012;260130;5;0;0;0;1
"2601405";2012;260140;14;0;0;0;11
"2601505";2012;260150;3;0;0;0;0
"2601605";2012;260160;9;0;0;0;1
"2601705";2012;260170;21;0;0;0;15
"2601806";2012;260180;4;0;0;0;1
"2601906";2012;260190;22;0;0;0;19
"2602005";2012;260200;9;0;0;0;2
"2602105";2012;260210;7;0;0;0;13
"2602205";2012;260220;8;0;0;0;3
"2602305";2012;260230;13;0;1;0;6
"2602405";2012;260240;3;0;0;0;1
"2602505";2012;260250;0;0;0;0;4
"2602606";2012;260260;27;0;0;0;8
"2602706";2012;260270;2;0;0;0;2
"2602805";2012;260280;13;0;0;0;2
"2602905";2012;260290;170;0;0;1;40
"2603005";2012;260300;6;0;1;0;2
"2603105";2012;260310;3;0;0;0;4
"2603205";2012;260320;7;0;0;0;2
"2603305";2012;260330;1;0;0;0;1
"2603406";2012;260340;0;0;0;0;1
"2603456";2012;260345;39;0;0;0;9
"2603506";2012;260350;1;0;0;0;4
"2603605";2012;260360;1;0;0;0;3
"2603705";2012;260370;7;0;0;0;3
"2603805";2012;260380;6;0;0;0;3
"2603905";2012;260390;4;0;0;0;1
"2603925";2012;260392;2;0;0;0;1
"2604005";2012;260400;20;0;0;0;12
"2604105";2012;260410;153;0;2;0;52
"2604156";2012;260415;2;0;0;0;0
"2604206";2012;260420;5;0;0;0;8
"2604306";2012;260430;0;0;0;0;2
"2604405";2012;260440;2;0;0;0;2
"2604505";2012;260450;1;0;0;0;7
"2604605";2012;260460;13;0;0;0;6
"2604705";2012;260470;4;0;0;0;1
"2604805";2012;260480;3;0;0;0;2
"2604905";2012;260490;1;0;1;0;3
"2605006";2012;260500;11;0;0;0;4
"2605105";2012;260510;8;0;2;0;7
"2605155";2012;260515;2;0;0;0;2
"2605205";2012;260520;21;0;0;0;5
"2605305";2012;260530;0;0;0;0;2
"2605405";2012;260540;5;0;0;0;2
"2605505";2012;260550;2;0;0;0;3
"2605605";2012;260560;4;0;0;0;3
"2605705";2012;260570;14;0;0;1;6
"2605805";2012;260580;0;0;0;0;3
"2605906";2012;260590;6;0;0;0;3
"2606005";2012;260600;46;0;1;1;41
"2606105";2012;260610;10;0;0;0;2
"2606205";2012;260620;33;0;1;0;7
"2606305";2012;260630;3;0;0;0;1
"2606405";2012;260640;17;0;0;0;4
"2606505";2012;260650;10;0;0;0;1
"2606605";2012;260660;13;0;0;0;1
"2606706";2012;260670;0;0;0;0;4
"2606806";2012;260680;43;0;0;0;4
"2606905";2012;260690;1;0;0;0;1
"2607005";2012;260700;3;0;0;0;2
"2607105";2012;260710;1;0;0;0;1
"2607205";2012;260720;43;0;0;0;5
"2607305";2012;260730;10;0;1;0;1
"2607405";2012;260740;0;0;0;0;0
"2607506";2012;260750;4;0;0;0;1
"2607606";2012;260760;21;0;0;0;0
"2607655";2012;260765;19;0;0;0;5
"2607705";2012;260770;0;0;1;1;5
"2607755";2012;260775;18;0;0;0;2
"2607805";2012;260780;3;0;0;0;0
"2607905";2012;260790;281;0;1;0;36
"2607955";2012;260795;2;0;0;0;0
"2608005";2012;260800;10;0;0;0;4
"2608055";2012;260805;2;0;0;0;1
"2608105";2012;260810;13;0;0;0;2
"2608205";2012;260820;1;0;0;0;1
"2608256";2012;260825;4;0;0;0;3
"2608306";2012;260830;5;0;0;0;8
"2608406";2012;260840;5;0;0;0;5
"2608455";2012;260845;0;0;0;0;0
"2608505";2012;260850;10;0;0;0;1
"2608605";2012;260860;4;0;0;0;2
"2608705";2012;260870;9;0;0;0;2
"2608755";2012;260875;6;0;0;0;3
"2608805";2012;260880;16;0;0;0;6
"2608905";2012;260890;9;0;0;0;10
"2609005";2012;260900;7;0;0;0;5
"2609106";2012;260910;2;0;0;0;2
"2609156";2012;260915;3;0;0;0;1
"2609206";2012;260920;2;0;0;0;1
"2609305";2012;260930;2;0;0;0;4
"2609405";2012;260940;27;0;0;0;4
"2609505";2012;260950;8;0;0;0;4
"2609605";2012;260960;91;0;1;1;25
"2609705";2012;260970;1;0;0;0;1
"2609805";2012;260980;2;0;0;0;0
"2609905";2012;260990;18;0;0;0;15
"2610006";2012;261000;20;0;1;0;16
"2610105";2012;261010;3;0;0;0;3
"2610205";2012;261020;6;0;0;0;8
"2610305";2012;261030;0;0;0;0;1
"2610405";2012;261040;9;0;0;0;0
"2610505";2012;261050;2;0;0;0;1
"2610605";2012;261060;14;0;0;0;9
"2610705";2012;261070;138;0;2;0;34
"2610805";2012;261080;8;0;0;0;5
"2610906";2012;261090;19;0;0;1;18
"2611005";2012;261100;5;0;1;0;6
"2611105";2012;261110;82;0;0;1;32
"2611205";2012;261120;2;0;0;0;6
"2611305";2012;261130;6;0;0;0;3
"2611405";2012;261140;4;0;0;0;0
"2611505";2012;261150;12;0;0;0;2
"2611535";2012;261153;0;0;0;0;2
"2611605";2012;261160;794;0;10;3;361
"2611706";2012;261170;1;0;0;0;0
"2611806";2012;261180;4;0;0;0;7
"2611905";2012;261190;11;0;0;0;1
"2612005";2012;261200;3;0;0;0;0
"2612105";2012;261210;0;0;0;0;0
"2612205";2012;261220;5;0;0;0;19
"2612305";2012;261230;6;0;0;0;3
"2612405";2012;261240;0;0;0;0;6
"2612456";2012;261245;1;0;1;0;0
"2612475";2012;261247;0;0;0;0;1
"2612506";2012;261250;33;0;0;0;7
"2612556";2012;261255;1;0;0;0;1
"2612606";2012;261260;7;0;0;1;4
"2612705";2012;261270;7;0;0;0;0
"2612805";2012;261280;1;0;0;0;0
"2612905";2012;261290;2;0;0;0;9
"2613005";2012;261300;12;0;1;0;4
"2613105";2012;261310;6;0;0;0;8
"2613205";2012;261320;4;0;0;0;0
"2613306";2012;261330;7;0;0;0;2
"2613406";2012;261340;10;0;0;0;4
"2613505";2012;261350;4;0;0;0;5
"2613605";2012;261360;6;0;0;0;6
"2613705";2012;261370;30;0;0;0;9
"2613805";2012;261380;6;0;0;0;2
"2613905";2012;261390;25;0;0;0;14
"2614005";2012;261400;2;0;0;0;1
"2614106";2012;261410;9;0;0;1;7
"2614206";2012;261420;9;0;0;0;3
"2614305";2012;261430;2;0;0;0;5
"2614405";2012;261440;0;0;0;0;0
"2614505";2012;261450;11;0;0;1;14
"2614605";2012;261460;6;0;0;1;5
"2614705";2012;261470;6;0;1;0;0
"2614805";2012;261480;1;0;0;0;5
"2614855";2012;261485;7;0;0;0;2
"2615005";2012;261500;9;0;0;0;6
"2615105";2012;261510;9;0;0;0;2
"2615205";2012;261520;4;0;0;0;5
"2615305";2012;261530;17;0;0;0;11
"2615405";2012;261540;20;0;0;0;4
"2615505";2012;261550;3;0;0;0;2
"2615605";2012;261560;5;0;0;0;4
"2615705";2012;261570;1;0;1;0;7
"2615806";2012;261580;11;0;0;0;3
"2615906";2012;261590;3;0;0;0;5
"2616005";2012;261600;3;0;0;0;4
"2616105";2012;261610;4;0;0;0;0
"2616185";2012;261618;0;0;0;0;2
"2616205";2012;261620;5;0;0;0;9
"2616305";2012;261630;9;0;0;0;6
"2616405";2012;261640;58;0;0;1;32
"2616505";2012;261650;10;0;0;0;1
"2700105";2012;270010;4;0;0;0;1
"2700205";2012;270020;8;0;0;0;3
"2700305";2012;270030;207;0;1;2;22
"2700405";2012;270040;29;0;0;0;7
"2700505";2012;270050;7;0;0;0;1
"2700605";2012;270060;5;0;0;0;1
"2700705";2012;270070;3;0;0;0;3
"2700806";2012;270080;1;0;0;0;0
"2700906";2012;270090;0;0;0;0;0
"2701005";2012;270100;12;0;0;0;3
"2701105";2012;270110;8;0;0;0;0
"2701205";2012;270120;2;0;0;0;1
"2701305";2012;270130;12;0;0;0;4
"2701355";2012;270135;1;0;0;0;0
"2701405";2012;270140;13;0;0;0;4
"2701505";2012;270150;2;0;0;0;0
"2701606";2012;270160;8;0;0;0;2
"2701706";2012;270170;10;0;0;0;1
"2701805";2012;270180;2;0;0;0;1
"2701905";2012;270190;2;0;0;0;1
"2702005";2012;270200;2;0;0;0;1
"2702105";2012;270210;7;0;0;0;3
"2702205";2012;270220;0;0;0;0;0
"2702305";2012;270230;47;0;0;0;5
"2702356";2012;270235;5;0;0;0;0
"2702406";2012;270240;24;0;0;1;9
"2702506";2012;270250;7;0;0;0;0
"2702555";2012;270255;6;0;0;0;0
"2702605";2012;270260;6;0;0;0;0
"2702705";2012;270270;2;0;0;0;0
"2702805";2012;270280;3;0;0;0;4
"2702905";2012;270290;3;0;0;0;1
"2703005";2012;270300;10;0;0;0;1
"2703105";2012;270310;4;0;0;0;3
"2703206";2012;270320;3;0;0;0;3
"2703306";2012;270330;9;0;0;0;1
"2703405";2012;270340;0;0;0;0;0
"2703505";2012;270350;1;0;0;0;0
"2703605";2012;270360;0;0;0;1;1
"2703705";2012;270370;4;0;0;0;1
"2703755";2012;270375;0;0;0;0;1
"2703805";2012;270380;19;0;0;0;3
"2703905";2012;270390;3;0;0;0;1
"2704006";2012;270400;4;0;0;0;4
"2704106";2012;270410;12;0;0;0;1
"2704205";2012;270420;4;0;0;0;0
"2704305";2012;270430;839;0;1;5;164
"2704405";2012;270440;12;0;0;0;3
"2704505";2012;270450;6;0;0;0;3
"2704605";2012;270460;2;0;0;0;0
"2704705";2012;270470;45;0;0;0;1
"2704805";2012;270480;9;0;0;0;0
"2704905";2012;270490;0;0;0;0;0
"2705005";2012;270500;11;0;0;0;2
"2705105";2012;270510;11;0;0;0;4
"2705205";2012;270520;7;0;0;0;7
"2705305";2012;270530;0;0;0;0;0
"2705405";2012;270540;1;0;0;0;0
"2705505";2012;270550;25;0;0;0;3
"2705605";2012;270560;2;0;0;0;0
"2705706";2012;270570;9;0;0;0;0
"2705806";2012;270580;1;0;0;0;0
"2705905";2012;270590;1;0;0;0;0
"2706005";2012;270600;4;0;0;0;0
"2706105";2012;270610;3;0;0;0;0
"2706205";2012;270620;1;0;0;0;0
"2706305";2012;270630;47;0;0;0;10
"2706405";2012;270640;3;0;0;0;3
"2706425";2012;270642;1;0;0;0;0
"2706445";2012;270644;6;0;0;0;1
"2706506";2012;270650;5;0;0;0;0
"2706606";2012;270660;5;0;0;0;0
"2706705";2012;270670;25;0;0;0;16
"2706805";2012;270680;6;0;0;0;1
"2706905";2012;270690;41;0;0;0;3
"2707005";2012;270700;0;0;0;0;1
"2707105";2012;270710;8;0;0;0;4
"2707205";2012;270720;2;0;0;0;0
"2707306";2012;270730;11;0;0;0;3
"2707406";2012;270740;2;0;0;0;3
"2707505";2012;270750;5;0;0;0;0
"2707605";2012;270760;1;0;0;0;1
"2707705";2012;270770;74;0;0;0;4
"2707805";2012;270780;2;0;0;0;1
"2707905";2012;270790;2;0;0;0;0
"2708005";2012;270800;32;0;0;0;9
"2708106";2012;270810;3;0;0;0;0
"2708206";2012;270820;0;0;0;0;0
"2708305";2012;270830;14;0;0;0;3
"2708405";2012;270840;10;0;0;0;2
"2708505";2012;270850;15;0;0;0;3
"2708605";2012;270860;43;0;0;0;8
"2708705";2012;270870;2;0;0;0;0
"2708805";2012;270880;17;0;0;0;4
"2708905";2012;270890;14;0;0;0;1
"2708955";2012;270895;3;0;0;0;1
"2709006";2012;270900;0;0;0;0;0
"2709105";2012;270910;5;0;0;0;1
"2709155";2012;270915;21;0;0;0;9
"2709205";2012;270920;8;0;1;0;1
"2709305";2012;270930;35;0;0;0;2
"2709405";2012;270940;17;0;0;0;2
"2800001";2012;280000;0;0;0;0;0
"2800105";2012;280010;0;0;0;0;0
"2800205";2012;280020;2;0;0;0;1
"2800305";2012;280030;347;0;1;6;119
"2800405";2012;280040;3;0;0;0;1
"2800505";2012;280050;8;0;0;0;1
"2800606";2012;280060;9;0;0;0;2
"2800675";2012;280067;11;0;0;0;4
"2800706";2012;280070;3;0;0;0;3
"2801005";2012;280100;6;0;0;0;2
"2801105";2012;280110;0;0;0;0;1
"2801205";2012;280120;9;0;0;0;2
"2801305";2012;280130;5;0;0;0;3
"2801406";2012;280140;7;0;0;0;2
"2801506";2012;280150;6;0;0;0;0
"2801605";2012;280160;1;0;0;0;4
"2801705";2012;280170;1;0;0;0;1
"2801905";2012;280190;2;0;0;0;0
"2802005";2012;280200;2;0;0;0;1
"2802105";2012;280210;36;0;0;0;19
"2802206";2012;280220;0;0;0;0;0
"2802306";2012;280230;0;0;0;0;2
"2802405";2012;280240;1;0;0;0;2
"2802505";2012;280250;0;0;0;0;0
"2802605";2012;280260;1;0;0;0;2
"2802705";2012;280270;6;0;0;0;0
"2802805";2012;280280;3;0;0;0;0
"2802905";2012;280290;57;0;0;0;19
"2803006";2012;280300;13;0;0;0;5
"2803106";2012;280310;0;0;0;0;1
"2803205";2012;280320;13;0;0;0;1
"2803305";2012;280330;9;0;0;0;2
"2803405";2012;280340;1;0;0;0;0
"2803505";2012;280350;18;0;0;1;11
"2803605";2012;280360;11;0;0;0;1
"2803705";2012;280370;1;0;0;0;1
"2803805";2012;280380;1;0;0;0;0
"2803905";2012;280390;2;0;0;0;0
"2804005";2012;280400;4;0;0;0;3
"2804105";2012;280410;2;0;0;0;0
"2804205";2012;280420;0;0;0;0;1
"2804305";2012;280430;1;0;0;0;3
"2804405";2012;280440;11;0;0;0;6
"2804455";2012;280445;2;0;0;0;0
"2804505";2012;280450;7;0;0;0;9
"2804605";2012;280460;1;0;0;0;5
"2804705";2012;280470;1;0;0;0;0
"2804806";2012;280480;82;0;0;0;11
"2804906";2012;280490;5;0;0;0;1
"2805005";2012;280500;1;0;0;0;0
"2805105";2012;280510;1;0;0;0;2
"2805205";2012;280520;0;0;0;0;0
"2805305";2012;280530;2;0;0;0;0
"2805405";2012;280540;10;0;0;0;0
"2805506";2012;280550;10;0;0;0;4
"2805606";2012;280560;6;0;0;0;0
"2805705";2012;280570;19;0;0;0;8
"2805805";2012;280580;7;0;0;0;3
"2805905";2012;280590;4;0;0;0;2
"2806005";2012;280600;6;0;0;0;5
"2806105";2012;280610;1;0;0;0;0
"2806205";2012;280620;5;0;0;0;1
"2806306";2012;280630;2;0;0;0;1
"2806406";2012;280640;2;0;0;0;0
"2806505";2012;280650;1;0;0;0;1
"2806605";2012;280660;6;0;0;0;0
"2806705";2012;280670;32;0;0;0;4
"2806805";2012;280680;3;0;0;0;0
"2806905";2012;280690;0;0;0;0;0
"2807005";2012;280700;0;0;0;0;0
"2807106";2012;280710;9;0;0;0;4
"2807206";2012;280720;1;0;0;0;0
"2807305";2012;280730;0;0;0;0;1
"2807405";2012;280740;25;0;0;0;11
"2807505";2012;280750;7;0;0;0;2
"2807605";2012;280760;5;0;0;0;2
"2900005";2012;290000;1;0;0;0;0
"2900105";2012;290010;0;0;0;0;2
"2900205";2012;290020;10;0;1;0;3
"2900305";2012;290030;3;0;0;0;1
"2900356";2012;290035;1;0;0;0;1
"2900406";2012;290040;1;0;0;0;1
"2900506";2012;290050;0;0;0;0;2
"2900605";2012;290060;0;0;0;0;0
"2900705";2012;290070;106;0;0;0;19
"2900805";2012;290080;11;0;0;0;5
"2900905";2012;290090;1;0;0;0;2
"2901005";2012;290100;2;0;0;1;7
"2901105";2012;290110;19;0;0;0;2
"2901156";2012;290115;1;0;0;0;1
"2901206";2012;290120;4;0;0;0;5
"2901306";2012;290130;0;0;0;0;1
"2901355";2012;290135;1;0;0;0;0
"2901405";2012;290140;0;0;0;0;1
"2901505";2012;290150;0;0;0;0;0
"2901605";2012;290160;1;0;0;0;1
"2901705";2012;290170;0;0;0;0;1
"2901805";2012;290180;2;0;0;0;0
"2901905";2012;290190;2;0;0;0;1
"2901955";2012;290195;2;0;0;0;2
"2902006";2012;290200;0;0;0;0;4
"2902056";2012;290205;2;0;0;0;0
"2902106";2012;290210;5;0;0;0;4
"2902205";2012;290220;2;0;0;0;3
"2902255";2012;290225;2;0;0;0;0
"2902305";2012;290230;1;0;0;0;1
"2902405";2012;290240;2;0;0;1;0
"2902505";2012;290250;0;0;0;0;0
"2902605";2012;290260;2;0;0;0;3
"2902655";2012;290265;2;0;0;0;0
"2902705";2012;290270;5;0;2;0;14
"2902805";2012;290280;8;0;0;0;3
"2902905";2012;290290;8;0;0;0;7
"2903005";2012;290300;0;0;0;0;1
"2903105";2012;290310;0;0;0;0;1
"2903205";2012;290320;0;0;0;1;36
"2903236";2012;290323;1;0;0;0;1
"2903275";2012;290327;0;0;0;0;5
"2903305";2012;290330;6;0;0;0;2
"2903405";2012;290340;5;0;0;0;4
"2903505";2012;290350;1;0;0;0;2
"2903605";2012;290360;0;0;0;0;4
"2903705";2012;290370;2;0;0;0;1
"2903806";2012;290380;1;0;0;0;1
"2903906";2012;290390;11;0;0;0;10
"2903955";2012;290395;0;0;0;0;1
"2904005";2012;290400;0;0;0;0;0
"2904055";2012;290405;2;0;0;0;2
"2904105";2012;290410;1;0;0;0;3
"2904205";2012;290420;0;0;0;0;1
"2904305";2012;290430;2;0;0;0;5
"2904405";2012;290440;0;0;0;0;0
"2904505";2012;290450;0;0;0;0;2
"2904606";2012;290460;13;0;0;0;5
"2904706";2012;290470;11;0;0;0;1
"2904755";2012;290475;1;0;1;1;1
"2904805";2012;290480;1;0;0;0;0
"2904855";2012;290485;1;0;0;0;2
"2904905";2012;290490;13;0;0;0;3
"2905005";2012;290500;0;0;0;0;1
"2905105";2012;290510;0;0;0;0;0
"2905155";2012;290515;1;0;0;0;1
"2905205";2012;290520;2;0;1;0;4
"2905306";2012;290530;2;0;0;0;0
"2905406";2012;290540;7;0;0;0;0
"2905505";2012;290550;0;0;0;0;0
"2905605";2012;290560;21;0;0;0;3
"2905705";2012;290570;207;0;1;3;39
"2905805";2012;290580;10;0;0;0;1
"2905905";2012;290590;0;0;0;0;3
"2906005";2012;290600;5;0;0;1;1
"2906106";2012;290610;0;0;0;0;0
"2906206";2012;290620;2;0;0;0;3
"2906305";2012;290630;15;0;0;0;9
"2906405";2012;290640;0;0;0;0;0
"2906505";2012;290650;61;0;0;0;11
"2906605";2012;290660;2;0;0;0;1
"2906705";2012;290670;4;0;0;0;3
"2906805";2012;290680;6;0;0;0;1
"2906826";2012;290682;1;0;0;0;0
"2906855";2012;290685;2;0;0;0;1
"2906875";2012;290687;5;0;0;0;4
"2906895";2012;290689;0;0;0;0;1
"2906905";2012;290690;4;0;0;0;1
"2907006";2012;290700;2;0;0;0;0
"2907105";2012;290710;2;0;0;0;4
"2907205";2012;290720;16;0;1;0;3
"2907305";2012;290730;5;0;0;0;2
"2907405";2012;290740;0;0;0;0;0
"2907505";2012;290750;18;0;0;0;8
"2907555";2012;290755;0;0;0;0;0
"2907605";2012;290760;2;0;0;0;0
"2907705";2012;290770;2;0;0;0;1
"2907805";2012;290780;2;0;0;0;5
"2907906";2012;290790;1;0;0;0;2
"2908005";2012;290800;13;0;0;0;0
"2908105";2012;290810;1;0;0;0;4
"2908205";2012;290820;2;0;0;0;4
"2908305";2012;290830;4;0;0;0;4
"2908405";2012;290840;6;0;0;0;10
"2908505";2012;290850;7;0;0;0;2
"2908605";2012;290860;12;0;0;0;0
"2908706";2012;290870;0;0;0;0;5
"2908806";2012;290880;1;0;0;0;0
"2908905";2012;290890;6;0;0;0;2
"2909005";2012;290900;0;0;0;0;1
"2909105";2012;290910;2;0;0;0;5
"2909205";2012;290920;2;0;0;0;1
"2909305";2012;290930;4;0;0;0;6
"2909405";2012;290940;0;0;0;0;0
"2909506";2012;290950;0;0;0;1;3
"2909606";2012;290960;4;0;0;0;2
"2909705";2012;290970;0;0;0;0;3
"2909805";2012;290980;13;0;0;0;16
"2909905";2012;290990;8;0;0;0;7
"2910005";2012;291000;1;0;0;0;4
"2910055";2012;291005;45;0;1;1;10
"2910105";2012;291010;0;0;0;0;0
"2910205";2012;291020;0;0;0;0;1
"2910306";2012;291030;1;0;0;0;2
"2910406";2012;291040;5;0;0;0;5
"2910505";2012;291050;17;0;0;0;4
"2910605";2012;291060;22;0;1;0;5
"2910705";2012;291070;5;0;1;0;8
"2910725";2012;291072;97;0;0;1;11
"2910755";2012;291075;0;0;0;0;2
"2910775";2012;291077;0;0;0;0;0
"2910805";2012;291080;341;0;0;3;78
"2910855";2012;291085;1;0;0;0;2
"2910905";2012;291090;1;0;0;0;0
"2911005";2012;291100;2;0;0;0;1
"2911106";2012;291110;0;0;0;0;4
"2911206";2012;291120;9;0;1;0;3
"2911255";2012;291125;1;0;0;0;0
"2911305";2012;291130;1;0;1;0;0
"2911405";2012;291140;1;0;0;0;1
"2911505";2012;291150;1;0;0;0;2
"2911605";2012;291160;4;0;0;0;3
"2911655";2012;291165;0;0;0;0;1
"2911705";2012;291170;20;0;0;1;42
"2911805";2012;291180;4;0;1;0;0
"2911855";2012;291185;0;0;0;0;1
"2911905";2012;291190;4;0;0;0;3
"2912006";2012;291200;0;0;0;0;1
"2912105";2012;291210;11;0;0;1;0
"2912205";2012;291220;1;0;0;0;2
"2912305";2012;291230;3;0;0;0;3
"2912405";2012;291240;4;0;1;0;6
"2912505";2012;291250;1;0;0;0;5
"2912605";2012;291260;0;0;0;0;0
"2912705";2012;291270;28;0;0;0;1
"2912805";2012;291280;3;0;0;0;2
"2912906";2012;291290;8;0;0;0;2
"2913005";2012;291300;0;0;0;0;4
"2913105";2012;291310;6;0;0;0;1
"2913205";2012;291320;0;0;0;0;3
"2913305";2012;291330;0;0;0;0;2
"2913405";2012;291340;0;0;1;0;1
"2913455";2012;291345;4;0;0;0;0
"2913505";2012;291350;6;0;0;0;4
"2913605";2012;291360;166;0;0;1;19
"2913706";2012;291370;12;0;0;0;3
"2913806";2012;291380;0;0;0;0;0
"2913905";2012;291390;20;0;0;0;15
"2914005";2012;291400;10;0;0;0;6
"2914105";2012;291410;2;0;1;0;6
"2914205";2012;291420;2;0;0;0;0
